gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
23,1000,0.4431777777777779,1.0,0.79125,0.15756,0.48842857142857643,0.0,0.2003869725442049,0.0,0.22991506583954072,0.09096178538265395,0.34260225644681447,0.0,0.08888888888888889,1.0,0.0,0.0,-0.0,-0.0,0.9111111111111111,1.0,1.0,0.52,1.0,-0.0
24,1000,0.45977777777777873,1.0,0.77,0.15056000000000008,0.46985714285714864,0.0,0.20797186419392436,0.0,0.2317865397299849,0.09386206049304463,0.34152954275059183,0.0,0.08888888888888889,1.0,0.0,0.0,-0.0,-0.0,0.9111111111111111,1.0,1.0,0.52,1.0,-0.0
25,1000,0.46782222222222186,1.0,0.762,0.14316000000000018,0.4455714285714334,0.0,0.21535992955807562,0.0,0.2381827029823939,0.0953625419124303,0.33947255006096927,0.0,0.08888888888888889,1.0,0.0,0.0,-0.0,-0.0,0.9111111111111111,1.0,1.0,0.52,1.0,-0.0
26,1000,0.4856666666666651,1.0,0.75825,0.13520000000000018,0.4430000000000052,0.0,0.21839818092671637,0.0,0.2454474230868994,0.09559581580801535,0.3392307925472652,0.0,0.08888888888888889,1.0,0.0,0.0,-0.0,-0.0,0.9111111111111111,1.0,1.0,0.52,1.0,-0.0
27,1000,0.5047999999999997,1.0,0.76,0.1307599999999998,0.4374285714285764,0.0,0.22316836804042656,0.0,0.2470323865407136,0.09783773505146154,0.3408319952404595,0.0,0.08888888888888889,1.0,0.0,0.0,-0.0,-0.0,0.9111111111111111,1.0,1.0,0.52,1.0,-0.0
28,1000,0.5223777777777775,1.0,0.77175,0.12459999999999989,0.431285714285719,0.0,0.21920389178306024,0.0,0.23149392540626185,0.09537945271388384,0.3310046241738781,0.0,0.13333333333333333,1.0,0.0,0.0,-0.0,-0.0,0.9111111111111111,1.0,1.0,0.52,1.0,-0.0
29,1000,0.5442666666666668,1.0,0.755,0.11459999999999997,0.42785714285714754,0.0,0.21559442490329572,0.0,0.2249444375840406,0.09037499654218537,0.320935335848077,0.0,0.13333333333333333,1.0,0.0,0.0,-0.0,-0.0,0.9111111111111111,1.0,1.0,0.52,1.0,-0.0
30,1000,0.5676888888888891,1.0,0.7565,0.10959999999999995,0.4338571428571475,0.0,0.2155118901935918,0.0,0.218134706087775,0.08765751536519836,0.312646080142662,0.0,0.1111111111111111,1.0,0.0,0.0,-0.0,-0.0,0.9111111111111111,1.0,1.0,0.52,1.0,-0.0
31,1000,0.6031777777777774,1.0,0.76325,0.10944000000000008,0.4558571428571476,0.0,0.20675093980708004,0.0,0.20739319540428489,0.08564395133341313,0.3072763497277985,0.0,0.17777777777777778,1.0,0.0,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.52,1.0,-0.0
32,1000,0.6514000000000009,1.0,0.77725,0.11051999999999985,0.48642857142857704,0.0,0.17678197634514076,0.0,0.19829255533176285,0.08592863085142263,0.29182658395362204,0.0,0.17777777777777778,1.0,0.0,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.6,1.0,-0.0
33,1000,0.6700222222222217,1.0,0.78725,0.10332000000000048,0.48200000000000626,0.0,0.16783619145015696,0.0,0.19602279841895875,0.08090598000148096,0.2817628181898488,0.0,0.17777777777777778,1.0,0.0,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.52,1.0,-0.0
34,1000,0.6904666666666653,1.0,0.79625,0.10132000000000001,0.4914285714285775,0.0,0.15624602157898032,0.0,0.19052148828937845,0.07406927568162107,0.2739879335939865,0.0,0.2222222222222222,1.0,0.25,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.48,1.0,-0.0
35,1000,0.7117777777777762,1.0,0.798,0.09988000000000022,0.5008571428571481,0.0,0.14008304415331424,0.0,0.18047437491233997,0.06811743976398395,0.26279362586622784,0.0,0.2222222222222222,1.0,0.25,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.48,1.0,-0.0
36,1000,0.7354888888888952,1.0,0.79775,0.09827999999999988,0.5118571428571509,0.0,0.11125677341011536,0.0,0.1703890768212552,0.06100689797063915,0.24896155756031316,0.0,0.24444444444444444,1.0,0.25,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
37,1000,0.7277111111111064,1.0,0.79525,0.09252000000000003,0.47600000000000164,0.0,0.11462228038428612,0.0,0.17787618587095927,0.0654465400154963,0.2561797838094435,0.0,0.24444444444444444,1.0,0.25,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
38,1000,0.7171111111111058,1.0,0.7995,0.08664,0.43471428571428666,0.0,0.12096137532695099,0.0,0.18076158330795883,0.07063646650279108,0.25631418061370065,0.0,0.24444444444444444,1.0,0.25,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
39,1000,0.7055111111111046,1.0,0.8005,0.07816000000000017,0.38000000000000356,0.0,0.12354135809717326,0.0,0.18794879621854316,0.07321075330851394,0.2435452436700142,0.0,0.24444444444444444,1.0,0.25,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
40,1000,0.701555555555556,1.0,0.8115,0.07275999999999944,0.34785714285714386,0.0,0.12329849357765389,0.0,0.1846422216070857,0.07466446544374382,0.23749436083531006,0.0,0.24444444444444444,1.0,0.25,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
41,1000,0.6906444444444442,1.0,0.82275,0.06571999999999957,0.3224285714285736,0.0,0.12974953840399278,0.0,0.19077457246708715,0.0763523516337255,0.24862688215599982,0.0,0.24444444444444444,1.0,0.25,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
42,1000,0.6822666666666681,1.0,0.8225,0.05967999999999968,0.30471428571428516,0.0,0.1316358538723073,0.0,0.18403464347779724,0.07538632236685873,0.24905171170269105,0.0,0.24444444444444444,1.0,0.25,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
43,1000,0.7072000000000022,1.0,0.845,0.06635999999999999,0.32071428571429,0.0,0.12317411945576737,0.0,0.16309506430300189,0.07804325979865308,0.2538268331451391,0.0,0.24444444444444444,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
44,1000,0.7054444444444479,1.0,0.84025,0.06031999999999955,0.3007142857142849,0.0,0.12208472063426197,0.0,0.15982001595544876,0.07416668794007215,0.2439460880554384,0.0,0.24444444444444444,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
45,1000,0.7060222222222253,1.0,0.84625,0.05787999999999964,0.29414285714285626,0.0,0.12047756617153822,0.0,0.15263825700000616,0.07201323211743826,0.24350832865109287,0.0,0.24444444444444444,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
46,1000,0.7107111111111146,1.0,0.8515,0.05511999999999966,0.2827142857142846,0.0,0.11476583997292682,0.0,0.14814773032348502,0.06924872273190343,0.24203891574433728,0.0,0.24444444444444444,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
47,1000,0.7103333333333355,1.0,0.85875,0.05039999999999959,0.26628571428571296,0.0,0.11186361846374536,0.0,0.1422530755379299,0.06587746200332888,0.2342815330637333,0.0,0.24444444444444444,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
48,1000,0.7161333333333382,1.0,0.863,0.04763999999999945,0.25357142857142756,0.0,0.106876931648127,0.0,0.13640381226344092,0.06310016164797083,0.23186796911613625,0.0,0.28888888888888886,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
49,1000,0.7136000000000055,1.0,0.8715,0.04103999999999958,0.2271428571428556,0.0,0.10296219131072461,0.0,0.13870021629399226,0.0601241914706546,0.20829237692655778,0.0,0.4222222222222222,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
50,1000,0.711488888888891,1.0,0.88725,0.039879999999999555,0.24057142857142513,0.0,0.10786070349309232,0.0,0.1382025234936038,0.06236654231236463,0.20554278565469883,0.0,0.5777777777777777,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
51,1000,0.7103777777777801,1.0,0.88375,0.038199999999999575,0.235428571428568,0.0,0.10665257082788732,0.0,0.14070692058317621,0.061539905752283554,0.20593718083187176,0.0,0.5777777777777777,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
52,1000,0.7070000000000035,1.0,0.88375,0.036759999999999626,0.22871428571428223,0.0,0.10529857607516237,0.0,0.1433472619201369,0.06413035474718641,0.2085811641563436,0.0,0.5777777777777777,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
53,1000,0.7042444444444479,1.0,0.88575,0.0348799999999997,0.22257142857142492,0.0,0.10336443737369369,0.0,0.14580616413581257,0.06479032026468193,0.20744490293834944,0.0,0.4666666666666667,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
54,1000,0.7041777777777806,1.0,0.8845,0.03535999999999976,0.22257142857142495,0.0,0.10235415640477563,0.0,0.15053155815309915,0.0688249257173601,0.21752954291501492,0.0,0.4666666666666667,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
55,1000,0.7027333333333283,1.0,0.88625,0.0352399999999998,0.22014285714285414,0.0,0.1008968939555451,0.0,0.15410528057143108,0.07361346615939295,0.22507681228543222,0.0,0.4666666666666667,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
56,1000,0.7075555555555442,1.0,0.889,0.03763999999999991,0.22971428571428334,0.0,0.10069977380532914,0.0,0.15867892109539938,0.07796941964642108,0.23657142857143157,0.0,0.6,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
57,1000,0.7127999999999908,1.0,0.8745,0.04103999999999993,0.24242857142856886,0.0,0.10308386613233926,0.0,0.1627874380902901,0.08192996033198184,0.2458301637060706,0.0,0.6,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
58,1000,0.7190666666666595,1.0,0.859,0.04567999999999993,0.25871428571428295,0.0,0.10602081323733581,0.0,0.16805951326836763,0.08754277582987639,0.2575900476591889,0.0,0.6,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
59,1000,0.7278222222222165,1.0,0.8405,0.05131999999999973,0.2797142857142855,0.0,0.10821217384333862,0.0,0.17229262897756004,0.09299385786168782,0.2678804180363801,0.0,0.6,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
60,1000,0.7412222222222163,1.0,0.82075,0.0605199999999995,0.3108571428571481,0.0,0.11067241172057805,0.0,0.17228446679837386,0.09942097163073961,0.28194021656068813,0.0,0.6,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
61,1000,0.7561777777777696,1.0,0.7955,0.07063999999999972,0.3445714285714419,0.0,0.11164585986363998,0.0,0.17045453939393898,0.10535459363501963,0.2929183211360132,0.0,0.6,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
62,1000,0.770799999999989,1.0,0.769,0.08163999999999934,0.3841428571428722,0.0,0.110824973786664,0.0,0.1643593623740395,0.11039796374933813,0.30062109176890406,0.0,0.6,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
63,1000,0.7821777777777754,1.0,0.761,0.09051999999999912,0.4170000000000058,0.0,0.11015767823476547,0.0,0.1654660085939104,0.11218435541553891,0.30326249827029916,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
64,1000,0.7846888888888874,1.0,0.76075,0.09015999999999907,0.4208571428571487,0.0,0.1092969203139943,0.0,0.16642396912704557,0.10798136135463439,0.29928772587118146,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
65,1000,0.7859555555555536,1.0,0.761,0.08939999999999906,0.422571428571435,0.0,0.10849492449868518,0.0,0.1662197340871414,0.10455065757803705,0.29610519366313964,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
66,1000,0.7879333333333329,1.0,0.76125,0.09039999999999901,0.4292857142857203,0.0,0.10811550978832829,0.0,0.16639091772089068,0.10273383084456596,0.29426404219783997,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.44,1.0,-0.0
67,1000,0.7831333333333339,1.0,0.77075,0.0780399999999991,0.4128571428571483,0.0,0.1050688639552146,0.0,0.16203992563562866,0.07684372713501104,0.27759535960363263,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
68,1000,0.7866444444444457,1.0,0.76775,0.08055999999999905,0.4220000000000058,0.0,0.10517427982069787,0.0,0.15967917052640354,0.07716791042914212,0.27832897874307533,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
69,1000,0.7897111111111118,1.0,0.77425,0.08439999999999898,0.4364285714285776,0.0,0.10498355191571485,0.0,0.15960713486558203,0.07838265114169023,0.2805233811056378,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
70,1000,0.7917555555555559,1.0,0.77525,0.08675999999999892,0.444714285714292,0.0,0.1051685513712676,0.0,0.15827172046831284,0.07942230417206472,0.28270670602702963,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
71,1000,0.7952444444444451,1.0,0.7685,0.08903999999999893,0.45285714285714923,0.0,0.10527847610439811,0.0,0.15900550304942238,0.07968863407036224,0.28252144581772703,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
72,1000,0.7981333333333348,1.0,0.774,0.09195999999999889,0.4634285714285784,0.0,0.10474411854787005,0.0,0.15787336697492593,0.07957486035174692,0.28271511585816367,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
73,1000,0.8014888888888907,1.0,0.77675,0.0951599999999988,0.47442857142857814,0.0,0.10435578033290194,0.0,0.15683410821629407,0.07981337231316597,0.2834898767223996,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
74,1000,0.80517777777778,1.0,0.77775,0.09819999999999879,0.4848571428571495,0.0,0.10369163924532555,0.0,0.15864248327607627,0.0797192573974451,0.28308663129212974,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
75,1000,0.8078888888888915,1.0,0.77775,0.10023999999999872,0.49342857142857843,0.0,0.10280744316619517,0.0,0.16137669441403266,0.0788919666379279,0.2796456942019924,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
76,1000,0.8136888888888925,1.0,0.7765,0.10427999999999862,0.5087142857142924,0.0,0.1009205628204678,0.0,0.16597514874221336,0.07727924430272397,0.27413236040352595,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
77,1000,0.8145111111111146,1.0,0.77675,0.10499999999999861,0.5110000000000072,0.0,0.10060211567860981,0.0,0.16612325996079005,0.07752547968248885,0.27405015927001064,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
78,1000,0.8165111111111136,1.0,0.77575,0.10627999999999858,0.516714285714292,0.0,0.09976503506851557,0.0,0.16740501037902053,0.07626638578036847,0.27015909900558666,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
79,1000,0.8180222222222255,1.0,0.77775,0.10779999999999852,0.5227142857142917,0.0,0.09908041128918818,0.0,0.16745876358076967,0.07599973684164922,0.26805112975562245,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
80,1000,0.8238222222222251,1.0,0.7785,0.11191999999999845,0.5371428571428624,0.0,0.09640146507774564,0.0,0.17084422729492357,0.0744171593115462,0.262577490991726,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
81,1000,0.8267111111111155,1.0,0.7795,0.1141599999999984,0.544714285714289,0.0,0.09495208928327666,0.0,0.16957225598546402,0.07389380488241211,0.26037770837844115,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
82,1000,0.8305111111111156,1.0,0.78025,0.1174399999999984,0.5555714285714314,0.0,0.09330124051416164,0.0,0.16999246306821958,0.07353806089366187,0.2581203247340606,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
83,1000,0.8326888888888934,1.0,0.78175,0.11923999999999833,0.5621428571428598,0.0,0.09201491827516392,0.0,0.17045362272477482,0.07267064331626637,0.2549419701878561,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
84,1000,0.8368888888888943,1.0,0.7835,0.12211999999999827,0.5730000000000014,0.0,0.08898439313847241,0.0,0.17103435327442346,0.07017909660290554,0.247307088289775,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
85,1000,0.8397333333333377,1.0,0.787,0.12455999999999824,0.5815714285714285,0.0,0.08672094027097178,0.0,0.17031147935474053,0.06908550064955735,0.24277137140839,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
86,1000,0.8411555555555611,1.0,0.7885,0.12671999999999822,0.5891428571428574,0.0,0.08631294196479015,0.0,0.16813015791344352,0.06930253675010775,0.24136617959660403,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
87,1000,0.8446666666666728,1.0,0.789,0.12999999999999817,0.5997142857142853,0.0,0.08429782593157505,0.0,0.16838646026328866,0.06885927678969601,0.23831020771683234,0.0,0.6444444444444445,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
88,1000,0.8475333333333402,1.0,0.78975,0.13207999999999823,0.6075714285714271,0.0,0.08182389701949391,0.0,0.16876740650967018,0.0669423154663774,0.2317189976621506,0.0,0.6666666666666666,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
89,1000,0.8493777777777838,1.0,0.7955,0.13415999999999814,0.6158571428571412,0.0,0.08054970400203067,0.0,0.17082081254929077,0.06504993774017022,0.22453030339545763,0.0,0.5777777777777777,1.0,0.5,0.0,-0.0,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
90,1000,0.8514000000000077,1.0,0.80225,0.13571999999999806,0.6219999999999977,0.0,0.07783182566546704,0.0,0.16980117049066418,0.06292282256860336,0.2173440796975908,0.0,0.6444444444444445,1.0,0.5,0.0,0.14285714285714285,-0.0,0.9555555555555556,1.0,1.0,0.28,1.0,-0.0
