gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
56,1000,0.8792068965517147,1.0,0.8793999999999911,0.043375,0.00714285714285715,0.0,0.025572888996068424,0.0,0.09785519914649404,0.05950196950521882,0.03113499245386208,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
57,1000,0.8788620689655073,1.0,0.8785999999999908,0.04325,0.0067142857142857195,0.0,0.025147153126046696,0.0,0.0976833660353699,0.05946164730311507,0.030234120473668732,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
58,1000,0.8783103448275765,1.0,0.877399999999991,0.043125,0.006000000000000004,0.0,0.024411235985311322,0.0,0.09741273017424308,0.05942103478567113,0.02865559032968724,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
59,1000,0.8775517241379218,1.0,0.8753999999999907,0.042625,0.005142857142857144,0.0,0.023473591810482263,0.0,0.09692698282728106,0.05925566955996644,0.02661287090787434,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
60,1000,0.877068965517232,1.0,0.8741999999999909,0.042375,0.004571428571428571,0.0,0.022815368123090818,0.0,0.09661449166662255,0.05917122928417203,0.025142857142857394,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
61,1000,0.8762758620689561,1.0,0.871599999999991,0.041375,0.003857142857142856,0.0,0.02192452733652084,0.0,0.09588242800430175,0.05882163186277701,0.02315475884441166,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
62,1000,0.8761034482758533,1.0,0.8709999999999911,0.041125,0.003714285714285713,0.0,0.02173647706497526,0.0,0.09570266453970805,0.05873124700702349,0.02273359466803738,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
63,1000,0.8757931034482659,1.0,0.8715999999999905,0.04225,0.0028571428571428563,0.0,0.020678042718158436,0.0,0.09588242800430166,0.059128567545646216,0.019999999999999896,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
64,1000,0.8750344827586122,1.0,0.8683999999999918,0.040625,0.002428571428571428,0.0,0.020006657631494455,0.0,0.0948759189678809,0.05854685623498517,0.018467290443552508,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
65,1000,0.874724137931025,1.0,0.8677999999999902,0.040625,0.001999999999999999,0.0,0.01939363196415242,0.0,0.09467396685467391,0.058546856234985165,0.01678434644882808,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
66,1000,0.8743793103448183,1.0,0.8665999999999904,0.040125,0.0017142857142857138,0.0,0.01893574465617099,0.0,0.09425730740902756,0.05835759911956582,0.015555037244361138,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
67,1000,0.8739310344827494,1.0,0.8647999999999907,0.03925,0.0014285714285714281,0.0,0.01843018771642823,0.0,0.09359999999999978,0.05801454558987724,0.014214106244380315,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
68,1000,0.8738275862068876,1.0,0.8641999999999908,0.038875,0.0014285714285714281,0.0,0.018399678175337802,0.0,0.09337215859130539,0.057862849696502176,0.014214106244380497,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
69,1000,0.8731034482758523,1.0,0.8603999999999895,0.036625,0.0012857142857142854,0.0,0.01797077823557992,0.0,0.09182505104817584,0.05689230505964747,0.013491493918883256,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
70,1000,0.8730689655172329,1.0,0.8605999999999905,0.036875,0.0011428571428571425,0.0,0.01775908938116027,0.0,0.09191104395011487,0.0570053451441182,0.012726318543611451,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
71,1000,0.873068965517232,1.0,0.8605999999999896,0.036875,0.0011428571428571425,0.0,0.017759089381160272,0.0,0.09191104395011516,0.05700534514411823,0.012726318543611302,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
72,1000,0.8731034482758531,1.0,0.8611999999999915,0.037375,0.0009999999999999998,0.0,0.017569295452216603,0.0,0.09216593730874728,0.05722747919487637,0.011910379626911298,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
73,1000,0.87344827586206,1.0,0.8631999999999906,0.038625,0.0009999999999999998,0.0,0.01768733600445829,0.0,0.09298257901349058,0.05776014521276817,0.01191037962691129,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
74,1000,0.8727241379310258,1.0,0.8601999999999905,0.037125,0.0005714285714285714,0.0,0.016805490015147643,0.0,0.09173854151881898,0.05711706728290645,0.009016990764605388,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
75,1000,0.8727241379310259,1.0,0.8601999999999914,0.037125,0.0005714285714285714,0.0,0.016805490015147646,0.0,0.09173854151881881,0.057117067282906435,0.009016990764605404,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
76,1000,0.8725172413793014,1.0,0.8597999999999901,0.037125,0.0002857142857142857,0.0,0.016290722321902235,0.0,0.09156396671180166,0.05711706728290647,0.006382373686768176,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
77,1000,0.8717931034482673,1.0,0.8559999999999901,0.034875,0.00014285714285714284,0.0,0.0157445421153152,0.0,0.08979977728257416,0.056063440627561106,0.004515280179794124,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.14285714285714285,-0.0
78,1000,0.8716206896551641,1.0,0.8553999999999903,0.034625,0.0,0.0,0.015431602763567842,0.0,0.0895032960286943,0.055939560017933605,0.0,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.896551724137931,1.0,1.0,0.125,-0.0,-0.0
79,1000,0.8716206896551639,1.0,0.8549999999999905,0.034,0.0025714285714285717,0.0,0.015508464951011143,0.0,0.08930285549745928,0.05562373594069344,0.041324005969748626,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9310344827586207,1.0,1.0,0.125,0.7142857142857143,-0.0
80,1000,0.8719655172413705,1.0,0.8549999999999897,0.03275,0.01042857142857143,0.0,0.016774045689667394,0.0,0.08930285549745957,0.05496532998172632,0.08848740253936227,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.8571428571428571,-0.0
81,1000,0.8723448275861979,1.0,0.8543999999999897,0.031125,0.019,0.0,0.0183504010200894,0.0,0.08899797750511067,0.05405422624550291,0.11980519902861303,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.8571428571428571,-0.0
82,1000,0.8708620689655087,1.0,0.8497999999999901,0.031,0.0014285714285714286,0.0,0.015420194612990268,0.0,0.08648676199280451,0.05398147830506357,0.026302789485031182,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.5714285714285714,-0.0
83,1000,0.871137931034474,1.0,0.8517999999999905,0.032375,0.0008571428571428571,0.0,0.015337309277896411,0.0,0.08761712161444196,0.05476070100902673,0.01914712106030447,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9310344827586207,1.0,1.0,0.125,0.42857142857142855,-0.0
84,1000,0.8716206896551638,1.0,0.8525999999999911,0.0315,0.009428571428571427,0.0,0.01669018950412806,0.0,0.08805248434882493,0.05427015754537643,0.08374450941490293,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.8571428571428571,-0.0
85,1000,0.8716896551724048,1.0,0.8525999999999901,0.030625,0.014285714285714287,0.0,0.017073632242578556,0.0,0.08805248434882475,0.0537609000575694,0.10360836779696324,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.8571428571428571,-0.0
86,1000,0.8721379310344743,1.0,0.8539999999999904,0.031125,0.016571428571428574,0.0,0.018008321500956305,0.0,0.08879189152169298,0.05405422624550281,0.11361804973017918,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.8571428571428571,-0.0
87,1000,0.8716551724137847,1.0,0.8519999999999897,0.030125,0.015285714285714286,0.0,0.017266051312993552,0.0,0.08772684879784444,0.0534612885647171,0.1076228296849124,0.0,0.8620689655172413,1.0,0.8,0.0,-0.0,-0.0,0.9655172413793104,1.0,1.0,0.125,0.8571428571428571,-0.0
